filename_prompt,prompt,pairwise score,holistic_score,Word_Count,WN_Zscore_CW,error_count,error_count_normed,KF_Ncats_CW,adjacent_overlap_2_noun_para_div_seg,PLD_CW,OLDF,basic_ncontent_tokens,LD_Mean_RT,COCA_fiction_Frequency_CW,adjacent_overlap_2_pronoun_para,aoe_index_above_threshold_40,Phono_N_H,lexical_density_types,OG_N_CW,COCA_fiction_tri_prop_10k,misspelling,misspelling_normed,VP_T,adjacent_overlap_2_noun_para,COCA_Fiction_Bigram_Range_Log,McD_CD,lexical_density_tokens,COCA_spoken_bi_prop_50k,adjacent_overlap_2_verb_sent_div_seg,lsa_2_all_sent,adjacent_overlap_binary_2_adv_para,adjacent_overlap_all_sent_div_seg,COCA_spoken_Bigram_Range,adjacent_overlap_binary_argument_para,syn_overlap_sent_verb,error_count_z,OLDF_z,basic_ncontent_tokens_z,VP_T_z,adjacent_overlap_2_noun_para_z,PLD_CW_z,adjacent_overlap_binary_argument_para_z,error_count_normed_z
FYP_8.txt,Thinking,0.33912,3,212,-0.483262411,0,0,12.77536232,0,2.043617021,7.962019231,111,633.4322596,605.9856254,0,2.382608696,13.85645933,0.644628099,2.295774648,0.033333333,0,0,3.111111111,0,-1.502356645,0.94915,0.54679803,0.426540284,1.428571429,0.788042408,0,4.375,0.090680651,1,1.125,-0.832608959,-3.903472703,-0.357539854,0.386886364,-1.299519342,1.799431519,0.52786369,-0.835832128
FYP_80.txt,Thinking,0.24903,3.5,310,-0.521719745,5,1.612903226,13.25324675,2.5,1.789935065,8.569899666,121,624.0692384,925.7353878,0.625,1.598130841,21.97350993,0.596899225,4.108280255,0.094155844,4,1.290322581,2.941176471,0.263157895,-1.199560945,0.819259259,0.423076923,0.627831715,0.642857143,0.774949891,1,3.666666667,0.15402468,1,1.066666667,0.052203962,1.276011457,0.024141335,0.222371958,-0.082212301,0.028483737,0.52786369,-0.041932226
FYP_9.txt,Thinking,-1.46034,2,265,-0.527179487,3,1.132075472,13.27922078,0,1.760322581,8.527557252,110,623.4881369,1147.742873,0,1.709090909,19.64638783,0.6328125,3.826923077,0.095057034,0,0,2.421052632,0,-1.279072676,0.726272727,0.450819672,0.632575758,0.466666667,0.675710029,0,2,0.161094836,0,0.4375,-0.301721206,0.915230208,-0.395707972,-0.281162015,-1.299519342,-0.178240319,-2.104599387,-0.278604272
MSU_100_Uniqueness.txt,Uniqueness,0.66056,2.5,341,-0.517225131,4,1.173020528,13.54736842,4,1.768062827,8.498076923,130,616.0419527,1065.757374,1,2.664179104,21.70414201,0.588235294,3.659685864,0.097345133,3,0.879765396,2.7,0.285714286,-1.237339008,0.816573171,0.40625,0.623529412,0.5625,0.699599145,0.5,3.941176471,0.172541987,1,0.941176471,-0.124758622,0.664041177,0.367654405,-0.01111195,0.022128303,-0.124205843,0.52786369,-0.258450381
MSU_100b_Uniqueness.txt,Uniqueness,0.33669,3.5,278,-0.483414634,2,0.71942446,12.56291391,0,1.795398773,8.356468401,114,630.5204074,865.3176289,0,2.6875,19.08823529,0.626984127,3.602409639,0.072463768,1,0.35971223,1.95,0,-1.222211014,0.824086957,0.452380952,0.44765343,0.6,0.737553671,0,2.125,0.157955741,0,0.375,-0.47868379,-0.542543299,-0.243035497,-0.737189956,-1.299519342,0.066625755,-2.104599387,-0.481718503
MSU_101_Uniqueness.txt,Uniqueness,-0.93,1.5,262,-0.560202703,29,11.06870229,13.49315068,4,1.6,8.573636364,104,615.9856371,1327.822458,1,1.935483871,21.57142857,0.560344828,4.25,0.092307692,8,3.053435115,2.75,0.5,-1.192433652,0.591395161,0.396946565,0.609195402,0.555555556,0.740107138,1,2,0.167468304,1,0.315789474,4.299305984,1.307850231,-0.624716686,0.03729325,1.013364033,-1.297448494,0.52786369,4.612381708
MSU_102_Uniqueness.txt,Uniqueness,1.04364,3.5,276,-0.53137931,6,2.173913043,13.78698225,5,1.736627907,8.394301471,115,622.8267883,1033.774053,0.666666667,2.430894309,19.40145985,0.572519084,3.425287356,0.047445255,4,1.449275362,2.047619048,0.714285714,-1.320936276,0.743428571,0.440613027,0.596363636,0.625,0.66551767,1,1.941176471,0.121620418,1,0.411764706,0.229166547,-0.220184205,-0.204867378,-0.642684564,2.004599764,-0.343652282,0.52786369,0.234206871
MSU_102b_Uniqueness.txt,Uniqueness,-0.26874,4.5,360,-0.487018349,0,0,13.0462963,5,1.909633028,8.293567251,156,634.6572807,983.1763406,0.428571429,2.268456376,18.56140351,0.62987013,3.362385321,0.06424581,0,0,2.80952381,0.27027027,-1.311073505,0.908080838,0.485981308,0.487465181,0.444444444,0.726025322,1,3.315789474,0.147056806,1,0.368421053,-0.832608959,-1.078496575,1.360025496,0.094918489,-0.049312113,0.864092408,0.52786369,-0.835832128
MSU_103_Uniqueness.txt,Uniqueness,1.27476,3,261,-0.509135802,0,0,13.63461538,6,1.898757764,8.414864865,107,621.2033846,1123.478528,1,2.361111111,20.14615385,0.615384615,3.456790123,0.065637066,0,0,2.533333333,0.5,-1.345379779,0.679738776,0.443983402,0.634615385,0.307692308,0.705067543,1,2.428571429,0.131557262,1,0.714285714,-0.832608959,-0.04497249,-0.510212329,-0.172462618,1.013364033,0.788172445,0.52786369,-0.835832128
MSU_104_Uniqueness.txt,Uniqueness,-0.35105,1.5,176,-0.539545455,1,0.568181818,13.74285714,1.5,1.73364486,8.412662722,68,614.8519767,1142.020962,0.5,1.868421053,19.98837209,0.5,3.572727273,0.068965517,1,0.568181818,2.285714286,0.428571429,-1.203858649,0.689536145,0.441558442,0.531428571,0.384615385,0.689720289,1,2.357142857,0.157144183,0.666666667,0.214285714,-0.655646375,-0.06373599,-1.998768965,-0.41218361,0.682952125,-0.364476863,-0.349624001,-0.556162845
MSU_106_Uniqueness.txt,Uniqueness,-1.09912,1,182,-0.559469027,7,3.846153846,13.8125,2,1.749557522,8.38872093,75,620.9873837,1121.008832,1,1.7875,18.63372093,0.625,3.292035398,0.05,7,3.846153846,2.6,0.2,-1.457001278,0.770247126,0.465838509,0.480662983,0.111111111,0.584899115,1,2.2,0.122431981,1,0.5,0.406129131,-0.267733561,-1.731592133,-0.107922351,-0.374365992,-0.253390943,0.52786369,1.057313794
MSU_107_Uniqueness.txt,Uniqueness,0.9046,1.5,276,-0.48852459,3,1.086956522,13.30857143,5,2.098895028,8.268161765,134,637.030292,787.2098154,1,2.843283582,15.76277372,0.644444444,2.557377049,0.025547445,2,0.724637681,2.647058824,0.238095238,-1.450524791,0.860912879,0.519379845,0.458181818,0.75,0.733356111,1,3.615384615,0.130232631,1,0.692307692,-0.301721206,-1.294965644,0.520326881,-0.062364515,-0.198146306,2.185325989,0.52786369,-0.300812629
MSU_107b_Uniqueness.txt,Uniqueness,1.07668,2.5,358,-0.517655502,0,0,13.61083744,3,1.959090909,8.443257143,152,623.5415143,935.0719926,0.666666667,2.406451613,19.00857143,0.613636364,2.995215311,0.053370787,0,0,2.380952381,0.25,-1.299756412,0.709049708,0.45508982,0.585434174,1,0.706479212,1,5.866666667,0.16020584,1,1.133333333,-0.832608959,0.196945733,1.20735302,-0.319983229,-0.143077654,1.209356715,0.52786369,-0.835832128
MSU_108_Uniqueness.txt,Uniqueness,0.71352,4,262,-0.472681564,5,1.908396947,13.49714286,11,2.020056497,8.24625,126,635.4901938,788.1056227,0.5,2.900826446,19.32170543,0.632653061,4.167597765,0.042307692,4,1.526717557,2.928571429,0.733333333,-1.433103313,0.715889344,0.508064516,0.540229885,0.8,0.792054932,1,4.454545455,0.11586276,1,0.818181818,0.052203962,-1.481666241,0.21498193,0.210168967,2.092709607,1.634956054,0.52786369,0.103515085
MSU_11_Heroes.txt,Heroes,0.64734,3,282,-0.496477273,1,0.354609929,12.92045455,4,1.733522727,8.379714286,112,629.6442857,1015.077922,0.428571429,3.007874016,20.325,0.610169492,3.471590909,0.05,1,0.354609929,2.238095238,0.380952381,-1.337997139,0.819908397,0.427480916,0.590747331,0.5625,0.690468421,1,3.294117647,0.132583968,1,0.764705882,-0.655646375,-0.344475248,-0.319371735,-0.458283801,0.462677516,-0.36532947,0.52786369,-0.66128676
MSU_110_Uniqueness.txt,Uniqueness,0.43293,2.5,314,-0.498070175,5,1.592356688,13.54216867,4,1.964912281,8.434855305,112,625.4110289,952.4395876,0.833333333,2.044642857,21.04501608,0.578947368,3.69005848,0.073717949,2,0.636942675,2.75,0.421052632,-1.365846293,0.765245098,0.384879725,0.616613419,0.916666667,0.775019367,1,3.538461538,0.112348926,1,0.692307692,0.052203962,0.125357334,-0.319371735,0.03729325,0.648171924,1.249995576,0.52786369,-0.0520456
MSU_111_Uniqueness.txt,Uniqueness,-0.26636,4,258,-0.52439759,2,0.775193798,13.87272727,2.333333333,1.777409639,8.440933852,120,621.5224125,849.2499964,0.6,2.088,19.63035019,0.554455446,3.313253012,0.09765625,2,0.775193798,1.85,0.368421053,-1.395637942,0.782688976,0.487804878,0.60311284,0.833333333,0.812319941,0.666666667,4.615384615,0.115193697,1,0.923076923,-0.47868379,0.177149983,-0.014026784,-0.834000357,0.404710515,-0.058955968,0.52786369,-0.454267834
MSU_112_Uniqueness.txt,Uniqueness,-0.95122,2.5,256,-0.531904762,16,6.25,13.64137931,2.5,1.804081633,8.474032258,110,616.0533871,976.8234818,0.75,2.102803738,21.35887097,0.614173228,4.142857143,0.070866142,12,4.6875,3.307692308,0.2,-1.283184487,0.72593361,0.464135021,0.592156863,0.545454545,0.78577872,0.5,3.5,0.159011323,1,0.416666667,1.998792389,0.45916707,-0.395707972,0.577197409,-0.374365992,0.127240597,0.52786369,2.240529995
MSU_12_Heroes.txt,Heroes,0.57386,3,346,-0.503316327,13,3.757225434,12.67357513,4.666666667,1.722368421,8.403467492,155,632.5895441,1221.154302,0.571428571,2.540983607,18.61329305,0.608,3.257575758,0.046511628,11,3.179190751,1.769230769,0.424242424,-1.321392582,0.968615132,0.501618123,0.515942029,1,0.695775147,1,3.7,0.133289302,1,0.95,1.467904636,-0.142084536,1.321857377,-0.912193373,0.662927157,-0.443197419,0.52786369,1.013541634
MSU_121_Uniqueness.txt,Uniqueness,-0.38284,3,261,-0.5534,0,0,13.89932886,0,1.711744966,8.497192308,97,618.9787356,1101.09354,0,1.833333333,21.56321839,0.550458716,4.573333333,0.104247104,0,0,3.583333333,0,-1.242234509,0.746,0.391129032,0.703846154,1,0.71378158,0,5,0.148338667,0,1.545454545,-0.832608959,0.656503759,-0.891893518,0.84404659,-1.299519342,-0.517359509,-2.104599387,-0.835832128
MSU_122_Uniqueness.txt,Uniqueness,-0.30751,3,268,-0.494197531,4,1.492537313,12.70625,3,1.853395062,8.466716981,124,625.0996604,902.2869734,0.625,2.336065574,20.85714286,0.67826087,3.981595092,0.071428571,1,0.373134328,3.166666667,0.255319149,-1.282850748,0.868513308,0.497991968,0.524344569,0.888888889,0.720682728,1,6.3,0.149502939,0.8,1.6,-0.124758622,0.396836784,0.138645692,0.440669921,-0.118472512,0.471496487,0.001371075,-0.101178487
MSU_123_Uniqueness.txt,Uniqueness,0.41206,3,350,-0.566185567,0,0,14.09947644,4,1.773195876,8.505314286,129,619.7130857,1410.133069,0.769230769,2.5,18.45714286,0.571428571,3.365979381,0.083333333,0,0,2.95,0.363636364,-1.226542457,0.768501458,0.392097264,0.719197708,0.642857143,0.825442923,1,5.866666667,0.175524714,1,1.133333333,-0.832608959,0.725707592,0.329486286,0.230914052,0.38257766,-0.088372148,0.52786369,-0.835832128
MSU_123b_Uniqueness.txt,Uniqueness,-0.19635,3,292,-0.542045455,6,2.054794521,13.89534884,4.5,1.696470588,8.436607143,106,623.8079021,1431.368977,0.8,2.211538462,22.88888889,0.548076923,4.758426966,0.082758621,4,1.369863014,1.516129032,0.333333333,-1.297611021,0.821356618,0.412451362,0.594501718,0.333333333,0.66228077,1,1.76,0.139972486,1,0.36,0.229166547,0.140283982,-0.548380448,-1.157222179,0.242402907,-0.623989583,0.52786369,0.175574597
MSU_124b_Uniqueness.txt,Uniqueness,0.41117,3,348,-0.518443396,2,0.574712644,13.67142857,6.5,1.765801887,8.471387283,152,621.1404335,976.7465865,1,2.087837838,19.15895954,0.641791045,3.688679245,0.075144509,1,0.287356322,1.958333333,0.464285714,-1.390247842,0.804674556,0.469135802,0.602305476,0.315789474,0.726121863,1,3.45,0.126771495,1,0.4,-0.47868379,0.436630391,1.20735302,-0.729122423,0.848158077,-0.139989412,0.52786369,-0.552948255
MSU_125_Uniqueness.txt,Uniqueness,0.02773,2.5,274,-0.419515152,2,0.729927007,12.39263804,0,2.068181818,8.230474453,116,641.179635,929.1478642,0,3.47008547,15.19708029,0.680327869,1.939393939,0.040441176,0,0,2.176470588,0,-1.358613689,0.847507937,0.449612403,0.531135531,0.142857143,0.701044661,0,3.666666667,0.14699349,0,0.266666667,-0.47868379,-1.616082799,-0.166699259,-0.517942872,-1.299519342,1.970917791,-2.104599387,-0.476548961
MSU_127_Uniqueness.txt,Uniqueness,0.85648,2,318,-0.552711864,4,1.257861635,13.47126437,4,1.812146893,8.476440129,116,625.2865372,985.7808714,0.75,2.398230089,18.79935275,0.617021277,3.186440678,0.088607595,4,1.257861635,2.043478261,0.19047619,-1.286366882,0.73369967,0.395904437,0.621451104,0.4,0.635988279,1,3.0625,0.149975337,1,0.3125,-0.124758622,0.479683489,-0.166699259,-0.646693277,-0.418420915,0.183543987,0.52786369,-0.216690066
MSU_128b_Uniqueness.txt,Uniqueness,0.03671,4.5,273,-0.459367816,4,1.465201465,12.68518519,1.666666667,2.019767442,8.167602996,136,646.791487,595.7054254,0.333333333,2.678832117,16.60594796,0.693333333,2.517241379,0.025830258,4,1.465201465,2,0.119047619,-1.406476599,0.915189922,0.537549407,0.400735294,0.166666667,0.632548214,0.666666667,2.076923077,0.10229033,0.75,0.076923077,-0.124758622,-2.151783073,0.596663118,-0.688784756,-0.748832824,1.632938168,-0.130252079,-0.114633682
MSU_129b_Uniqueness.txt,Uniqueness,0.64167,4,363,-0.500358744,3,0.826446281,13.18009479,3.333333333,1.913513514,8.488960674,168,631.4169748,885.0280657,0.4,2.56875,18.58263305,0.64,3.914798206,0.049861496,1,0.275482094,1.84,0.256410256,-1.364809285,0.896547337,0.492668622,0.475138122,0.3,0.726192451,1,2.761904762,0.12527501,0.75,0.142857143,-0.301721206,0.586365594,1.818042922,-0.843681397,-0.113425305,0.89118199,-0.130252079,-0.429040443
MSU_13_Heroes.txt,Heroes,0.4108,5,337,-0.499157895,23,6.824925816,12.41935484,3.5,1.766402116,8.351936508,157,632.0257278,579.811326,0.714285714,2.496453901,19.53164557,0.686666667,3.768421053,0.020895522,19,5.637982196,2.166666667,0.166666667,-1.524773159,0.867243986,0.537671233,0.479166667,0.285714286,0.690593721,0,2.545454545,0.08559143,1,0.363636364,3.237530479,-0.581157584,1.398193615,-0.527434087,-0.528558215,-0.135799227,0.52786369,2.523518796
MSU_130_Uniqueness.txt,Uniqueness,-0.35869,3,328,-0.528432432,6,1.829268293,13.95604396,5,1.686486486,8.602111801,139,618.6687578,989.0040003,0.75,1.653543307,23.82919255,0.678571429,4.891891892,0.085889571,6,1.829268293,2.571428571,0.294117647,-1.247547042,0.744079114,0.458745875,0.648318043,0.764705882,0.669823439,1,3.222222222,0.159010512,1,1.166666667,0.229166547,1.550477015,0.711167475,-0.135582466,0.06100029,-0.693688365,0.52786369,0.064566542
MSU_131b_Uniqueness.txt,Uniqueness,-0.16089,3.5,292,-0.542045455,6,2.054794521,13.89534884,4,1.696470588,8.436607143,106,623.8079021,1431.368977,0.777777778,2.211538462,22.88888889,0.548076923,4.758426966,0.082758621,4,1.369863014,1.516129032,0.421052632,-1.297611021,0.821356618,0.412451362,0.594501718,0.333333333,0.656830924,1,1.76,0.139972486,1,0.36,0.229166547,0.140283982,-0.548380448,-1.157222179,0.648171924,-0.623989583,0.52786369,0.175574597
MSU_132_Uniqueness.txt,Uniqueness,-0.23989,2,382,-0.544705882,5,1.308900524,14.04265403,3,1.663926941,8.547539683,138,619.7717895,1366.277092,0.75,2.107142857,21.30708661,0.577464789,4.432432432,0.076315789,2,0.523560209,2.25,0.36,-1.243903553,0.800692513,0.388732394,0.624671916,0.818181818,0.734141232,1,2.913043478,0.166677291,1,0.739130435,0.052203962,1.08549179,0.672999356,-0.446758754,0.365756688,-0.851176019,0.52786369,-0.191567809
MSU_133_Uniqueness.txt,Uniqueness,0.36756,3,338,-0.527184466,6,1.775147929,13.85427136,4,1.800728155,8.437440476,135,624.3355952,1255.30448,0.928571429,2.196969697,19.67857143,0.587412587,3.946601942,0.092261905,3,0.887573964,2.269230769,0.375,-1.202198582,0.793584127,0.42721519,0.620178042,0.210526316,0.744871365,1,2,0.154275215,1,0.15,0.229166547,0.147384449,0.558494999,-0.428141369,0.43514319,0.103830045,0.52786369,0.037927528
MSU_133b_Uniqueness.txt,Uniqueness,0.69319,4,304,-0.528206522,5,1.644736842,13.64804469,4.333333333,1.756353591,8.479661017,124,619.346745,1049.437299,0.625,1.830985915,18.36120401,0.625,3.551351351,0.059602649,5,1.644736842,1.703703704,0.481481481,-1.345956044,0.718673611,0.446043165,0.570957096,0.363636364,0.618586084,1,1.913043478,0.131744065,1,0.347826087,0.052203962,0.507127271,0.138645692,-0.975630387,0.927701684,-0.205947745,0.52786369,-0.026263149
MSU_137_Uniqueness.txt,Uniqueness,-0.32229,3,385,-0.573423913,1,0.25974026,14,6,1.626923077,8.714908136,136,613.3709922,983.3616859,0.888888889,1.931034483,23.8984375,0.564285714,4.502702703,0.091383812,1,0.25974026,2.772727273,0.5,-1.218408854,0.716707447,0.374655647,0.703125,0.647058824,0.663864868,1,4.333333333,0.143699395,1,1.388888889,-0.655646375,2.511565408,0.596663118,0.059295614,1.013364033,-1.109499126,0.52786369,-0.707983313
MSU_138_Uniqueness.txt,Uniqueness,-0.43605,3,202,-0.515877193,12,5.940594059,13.04464286,0,1.859210526,8.515684211,83,624.7614737,1056.335749,0,3.223684211,19.94736842,0.641975309,4.429824561,0.07,12,5.940594059,2.5,0,-1.238469744,0.839467033,0.458563536,0.502487562,0.625,0.659777233,0,5,0.18044586,1,0.777777778,1.290942052,0.814065202,-1.426247182,-0.204732752,-1.299519342,0.512094105,0.52786369,2.08823484
MSU_139_Uniqueness.txt,Uniqueness,0.68968,3,331,-0.54,6,1.812688822,14.06153846,0,1.619010417,8.473076923,138,617.4103354,1043.282193,0,1.349593496,21.29878049,0.542372881,4.835897436,0.063829787,4,1.208459215,2.352941176,0,-1.422044104,0.74355,0.436708861,0.636363636,1.428571429,0.713353884,0,11.375,0.098713773,0,2.625,0.229166547,0.451027077,0.672999356,-0.347100988,-1.299519342,-1.164737219,-2.104599387,0.056405829
MSU_13b_Uniqueness.txt,Uniqueness,0.40115,4,334,-0.524055556,1,0.299401198,13.39204545,0,1.838333333,8.395341615,130,619.2149379,1400.555605,0,2.508196721,18,0.666666667,3.472222222,0.081325301,0,0,2.8125,0,-1.173047159,0.702704762,0.426229508,0.606606607,0.545454545,0.685641818,0,5.583333333,0.161260461,1,0.916666667,-0.655646375,-0.211321591,0.367654405,0.097799751,-1.299519342,0.366350911,0.52786369,-0.688461488
MSU_140_Uniqueness.txt,Uniqueness,-0.07499,2,367,-0.541421801,4,1.089918256,13.50480769,0.6,1.692180095,8.512150838,145,621.8332961,1043.619623,0.777777778,1.925170068,20.18715084,0.633333333,4.620853081,0.052054795,2,0.544959128,1.617647059,0.058823529,-1.401072192,0.651426901,0.434131737,0.546448087,0.291666667,0.620199034,0.6,1.6,0.131877118,0.833333333,0.44,-0.124758622,0.783958871,0.940176188,-1.05894217,-1.027415417,-0.653941414,0.089119843,-0.29935481
MSU_143_Uniqueness.txt,Uniqueness,0.9795,2,222,-0.498582677,2,0.900900901,13.14876033,3,1.83976378,8.401909091,111,613.9119545,754.2124838,0.4,2.627659574,20.95909091,0.72173913,3.834645669,0.054545455,1,0.45045045,2.461538462,0.272727273,-1.361987757,0.802953271,0.526066351,0.656108597,0.5,0.68560158,0.5,3.444444444,0.124465952,1,0.777777778,-0.47868379,-0.155362991,-0.357539854,-0.241967521,-0.03794659,0.376336828,0.52786369,-0.392392543
MSU_14b_Uniqueness.txt,Uniqueness,0.57852,4,334,-0.537799043,5,1.497005988,13.62068966,3,1.793779904,8.477215569,136,628.1517665,972.7450634,0.636363636,2.284671533,20.38023952,0.618421053,3.832535885,0.060240964,4,1.19760479,2.285714286,0.290322581,-1.361829834,0.808452012,0.435897436,0.567567568,0.473684211,0.726329587,1,2.7,0.115755535,1,0.7,0.052203962,0.486290675,0.596663118,-0.41218361,0.0434452,0.055324468,0.52786369,-0.098978925
MSU_151b_Heroes.txt,Heroes,0.3525,3,233,-0.518,4,1.716738197,12.51260504,3,1.71125,8.600888889,87,632.7797333,1043.779701,0,2.438356164,22.17256637,0.551401869,4.504132231,0.082251082,4,1.716738197,2,0.2,-1.245207102,0.929,0.416267943,0.581896552,0.133333333,0.66201859,0,2.5,0.151061718,0.666666667,0.0625,-0.124758622,1.540057115,-1.273574707,-0.688784756,-0.374365992,-0.520814855,-0.349624001,0.00917721
MSU_152b_Heroes.txt,Heroes,0.22129,3,327,-0.49009901,4,1.22324159,12.65803109,3.5,1.78425,8.351015385,129,630.9250153,1112.149732,0.8,2.8,20.03669725,0.608,4.168316832,0.058461538,1,0.305810398,2.545454545,0.35,-1.268261164,0.790817241,0.432885906,0.598159509,0.5,0.750781501,1,3.421052632,0.156942381,1,0.684210526,-0.124758622,-0.589006071,0.329486286,-0.160728024,0.319499021,-0.011203568,0.52786369,-0.233730673
MSU_153b_Heroes.txt,Heroes,-0.45902,3,379,-0.510418605,3,0.791556728,13.04761905,5,1.770930233,8.476935484,156,623.5342204,752.0884475,0.909090909,2.046357616,22.83870968,0.701492537,3.530232558,0.106100796,2,0.527704485,2.857142857,0.416666667,-1.202095886,0.757885057,0.445714286,0.669312169,0.35,0.630035945,0.75,3.952380952,0.160652721,1,0.333333333,-0.301721206,0.483904193,1.360025496,0.14101868,0.627883472,-0.104188549,0.52786369,-0.446213707
MSU_154b_Heroes.txt,Heroes,0.86973,3,357,-0.502488688,2,0.56022409,13.09545455,2.5,1.650226244,8.431039326,148,634.0875281,1092.097219,0.5,2.395973154,21.89325843,0.661417323,3.470588235,0.045070423,1,0.280112045,2.071428571,0.344827586,-1.382858399,0.829347181,0.444444444,0.603932584,0.571428571,0.728295031,0.5,3.090909091,0.134397687,1,0.545454545,-0.47868379,0.092843041,1.054680545,-0.61963447,0.29557264,-0.946820264,0.52786369,-0.560079781
MSU_15b_Uniqueness.txt,Uniqueness,0.66507,3,265,-0.475779221,1,0.377358491,13.59459459,7,1.792156863,8.487916667,120,625.4680755,947.526436,0.666666667,2.257142857,19.73584906,0.612068966,3.571428571,0.060836502,0,0,2.388888889,0.411764706,-1.260698662,0.734734127,0.483870968,0.583333333,0.461538462,0.731126106,0,4,0.147102753,1,0.571428571,-0.655646375,0.577470066,-0.014026784,-0.312299863,0.605208144,0.043994057,0.52786369,-0.650089509
MSU_160b_Heroes.txt,Heroes,-0.39611,5,282,-0.503214286,4,1.418439716,12.26666667,3,1.66497006,8.555724638,105,627.904296,1221.215521,0.428571429,2.673076923,24.9133574,0.549450549,5.380952381,0.075,4,1.418439716,2.045454545,0.324324324,-1.269376541,0.807117188,0.406976744,0.651245552,1.285714286,0.697474286,1,4.066666667,0.150507668,0.6,1.266666667,-0.124758622,1.155232223,-0.586548567,-0.644780028,0.200729333,-0.84389403,-0.525121541,-0.137650654
MSU_162b_Heroes.txt,Heroes,-0.40006,3.5,346,-0.463571429,4,1.156069364,12.42783505,3.5,1.788974359,8.4075,137,634.8878551,793.9944244,0.875,2.438848921,19.8115942,0.649635036,3.653061224,0.061046512,1,0.289017341,2.363636364,0.212121212,-1.303016513,1.005510769,0.425465839,0.582608696,0.578947368,0.64764945,1,3.15,0.1461571,1,0.3,-0.124758622,-0.107725293,0.634831237,-0.336746934,-0.318296092,0.021777071,0.52786369,-0.266794048
MSU_163b_Heroes.txt,Heroes,-0.06198,3,208,-0.503333333,1,0.480769231,12.90163934,1,1.7324,8.390833333,84,626.4620976,967.5057114,0,2.72,20.69268293,0.583333333,3.80952381,0.058252427,1,0.480769231,2,0.5,-1.384630726,0.703984127,0.444444444,0.599033816,0.636363636,0.6378622,0,2.916666667,0.12630817,1,0.583333333,-0.655646375,-0.249734696,-1.388079063,-0.688784756,1.013364033,-0.373167201,0.52786369,-0.599188888
MSU_164b_Heroes.txt,Heroes,-0.18501,3,243,-0.550444444,2,0.823045267,13.26666667,2.666666667,1.729259259,8.616115702,91,634.1825207,1310.410647,0.333333333,2.568181818,21.32644628,0.554347826,4.4,0.087136929,2,0.823045267,2.411764706,0.4,-1.184833075,0.921594828,0.404444444,0.727272727,0.714285714,0.732469669,0.666666667,3.2,0.16103561,0.5,0.6,-0.47868379,1.66979815,-1.120902231,-0.290153693,0.550787358,-0.39509264,-0.788367848,-0.430714483
MSU_165b_Heroes.txt,Heroes,0.04709,3.5,327,-0.553817204,7,2.140672783,13.5923913,4.333333333,1.601612903,8.547601246,130,625.4703738,1173.810947,0.466666667,2.113821138,21.56386293,0.591240876,4.016129032,0.12,7,2.140672783,2.571428571,0.282608696,-1.205362337,0.828839744,0.439189189,0.641104294,0.631578947,0.724076794,0.666666667,2.85,0.146228762,0.75,0.4,0.406129131,1.086016342,0.367654405,-0.135582466,0.007762568,-1.286188856,-0.130252079,0.217845418
MSU_166b_Heroes.txt,Heroes,-0.30614,2.5,226,-0.512941176,3,1.327433628,12.75384615,2.666666667,1.713076923,8.379259259,88,634.0402703,1107.316075,0.666666667,2.989010989,20.47747748,0.489130435,2.992647059,0.03125,3,1.327433628,1.571428571,0.32,-1.22249198,0.952247475,0.437810945,0.515555556,0.222222222,0.651307745,1,1.894736842,0.129201611,1,0.157894737,-0.301721206,-0.348352335,-1.235406588,-1.103686474,0.180726018,-0.508061148,0.52786369,-0.182445483
MSU_167b_Heroes.txt,Heroes,0.01992,3,235,-0.541925926,8,3.404255319,12.77272727,2.666666667,1.724626866,8.401921397,96,622.9721304,1074.063755,0.333333333,1.863157895,23.14347826,0.62,4.348148148,0.08583691,7,2.978723404,2.588235294,0.347826087,-1.211925757,0.892051402,0.444444444,0.611111111,0.333333333,0.770858778,0,2.769230769,0.16223403,0.75,0.384615385,0.583091715,-0.155258137,-0.930061637,-0.11931181,0.309443006,-0.427431267,-0.130252079,0.839803411
MSU_170b_Heroes.txt,Heroes,-0.39114,3,213,-0.534672131,10,4.694835681,12.75409836,2,1.66147541,8.378106796,88,625.197233,1143.16822,0.5,2.761363636,21.29126214,0.634615385,4.090163934,0.056872038,7,3.286384977,1.666666667,0.222222222,-1.289271715,0.719381443,0.47311828,0.54245283,0.05,0.619896204,0.666666667,1.380952381,0.143155856,0.5,0.047619048,0.937016884,-0.35817197,-1.235406588,-1.011486091,-0.271571176,-0.8682901,-0.788367848,1.475050218
MSU_17b_Uniqueness.txt,Uniqueness,1.0498,2.5,249,-0.519183673,2,0.803212851,12.98611111,3.5,1.755555556,8.478278689,104,610.0501215,1093.602011,0.857142857,2.811881188,20.73279352,0.629032258,3.850340136,0.060728745,2,0.803212851,2.444444444,0.411764706,-1.326222523,0.777995868,0.456140351,0.512096774,0.375,0.607458869,1,2.529411765,0.133341073,1,0.529411765,-0.47868379,0.495349057,-0.624716686,-0.258516308,0.605208144,-0.211518808,0.52786369,-0.440476354
